PropID,zipcode,price,beds,baths,liveSQ,lotSQ,floors,waterfront,viewQuality,buildquality,yearBuilt,lat,long,liveSQ15,lotSQ15
7871500280,98119,975000,4,2.25,2.25,3.6,2,no,0,9,1912,47.643,-122.37,1.58,3.99
1545803520,98038,251000,3,2,1.65,7.93,1,no,0,7,1989,47.3617,-122.05,1.54,7.93
4027700853,98028,387500,6,2,2.4,7.684,1,no,0,6,1932,47.7705,-122.269,2.91,9.8
2770604346,98119,499000,3,2.5,1.54,1.326,2,no,0,8,1995,47.6457,-122.374,2.01,1.592
7856570190,98006,870000,4,2.75,3.41,23,2,no,0,10,1982,47.5559,-122.149,2.06,15.512
2927600105,98166,395000,5,1.75,1.84,10.453,1.5,no,2,8,1948,47.4508,-122.368,1.98,11.25
1761300850,98031,271000,4,1.75,1.71,7.2,1,no,0,7,1975,47.3967,-122.174,1.29,7.2
191100870,98040,838400,4,2.5,2.62,9.525,1,no,0,9,1974,47.5631,-122.219,1.48,9.525
2771603990,98199,625000,3,2,1.88,4,1,no,2,8,1950,47.6375,-122.391,1.96,4
6623400356,98031,250000,3,1.75,1.2,24.805,2,no,0,6,1984,47.4236,-122.195,3.3,4.339
7702600930,98058,4.00E+05,3,2,1.86,12.944,1,no,0,9,2002,47.4298,-122.102,1.16,29.279
1900000035,98166,212000,1,1,0.62,7.62,2,no,0,6,1926,47.4697,-122.349,1.07,7.62
8944320470,98042,345950,3,2.5,2.11,4.118,1,no,0,8,1989,47.3878,-122.153,1.63,4.044
1423089118,98045,494000,4,2.25,1.79,42,2,no,0,7,1983,47.4819,-121.744,3.05,50.094
6679000960,98038,336500,4,2.5,2.5,5.264,2,no,0,7,2003,47.3853,-122.028,3.05,5.25
5057100090,98042,459950,5,2.75,3.078,6.371,2,no,0,9,2014,47.3587,-122.163,1.3,19.03
6392001950,98115,435000,3,2.5,1.47,3,2,no,0,7,1985,47.6832,-122.286,2.81,5.588
1124000010,98177,5.00E+05,3,1.5,1.32,8.1,2,no,0,7,1951,47.7194,-122.371,1.86,8.1
2938100010,98022,239000,3,1.75,1.47,8.925,1,no,0,7,1957,47.2026,-122,3.75,9.282
3578700017,98028,695000,4,2.5,3.01,11.393,1,no,0,8,2005,47.7389,-122.221,1.85,11.282
6140100095,98133,475000,4,1.75,1.65,7.775,2,no,0,7,1950,47.715,-122.354,0.97,7.2
7960900060,98004,2900000,4,3.25,5.05,20.1,1,no,2,11,1982,47.6312,-122.223,2.037,20.06
2420069268,98022,184900,2,1,1.23,5,1,no,0,6,1911,47.2064,-121.988,2.054,5.413
2122049038,98198,275000,2,1,2.18,12.875,2,no,0,7,1959,47.3757,-122.303,1.72,7.447
5430300106,98115,460000,2,1,1.03,5.934,1,no,0,7,1928,47.6828,-122.287,1.76,5.588
7635801311,98166,495000,3,2,2.95,12.196,2,no,0,7,1918,47.4702,-122.365,1.7,19.844
9808590210,98004,860000,4,2.5,3.56,11.119,1,no,2,10,1986,47.6456,-122.19,1.63,11.385
4365200505,98126,354000,2,1,1.39,7.74,1,no,0,6,1925,47.5232,-122.371,2.96,7.74
7852130410,98065,450000,3,2.5,2.48,5.647,1,no,0,7,2002,47.5355,-121.88,1.73,5.018
9222400605,98115,850000,5,4,2.98,4.5,1,no,0,7,1921,47.6736,-122.323,1.77,4.225
1042700050,98074,769995,5,2.75,3.01,5.398,1,no,0,9,2014,47.6067,-122.053,2.25,5.407
5457300095,98109,1780000,4,3.25,3.73,7.071,1,no,2,11,1985,47.6292,-122.355,2.21,7.68
23500180,98052,570000,3,2.25,2.01,6,1,no,0,8,1975,47.6912,-122.115,2.3,8.26
2149800148,98002,257200,3,2,1.85,8.25,2,no,0,7,1952,47.3066,-122.209,1.4,7.153
1284000010,98022,330000,4,1.75,1.55,50.094,2,no,3,6,1967,47.2194,-122.059,1.91,50.094
3211230260,98092,399950,4,2,2.42,31.465,2,no,0,9,1984,47.3131,-122.115,1.6,32.186
8956500020,98055,338000,3,2.5,1.59,7.819,2,no,0,7,1992,47.4367,-122.199,2.07,7.733
3331001910,98118,312000,2,1,1.17,5.15,1,no,0,6,1907,47.5503,-122.283,1.07,5.15
2193320210,98052,552500,5,3,2.32,7.229,2,no,0,8,1986,47.697,-122.097,1.68,7.554
3867400180,98116,715000,2,1,1,3.513,2,no,4,5,1914,47.5935,-122.39,1.94,4.92
6113400046,98166,389999,4,2.5,1.89,15.77,1,yes,0,7,1968,47.4281,-122.343,2.53,15.256
8682281220,98053,439888,2,2,1.3,6.515,1,no,0,8,2005,47.7078,-122.013,1.31,6.009
5021900050,98040,832500,3,2,1.87,9.527,1,no,0,7,1951,47.5777,-122.224,1.09,11.904
2190601049,98003,212000,3,1.5,1.01,10,1,no,0,7,1973,47.2881,-122.294,3.29,34.637
2624039133,98136,514000,3,1.75,1.72,5.899,1,no,1,8,1986,47.5399,-122.385,1.64,6.244
1826059042,98011,402000,3,2.5,1.97,12.205,2,no,0,8,1990,47.7397,-122.209,1.29,9.636
1951800040,98006,488800,4,2.25,2.17,9.665,2,no,0,8,1976,47.5444,-122.165,1.64,12.054
6145600955,98133,329000,4,1,1.12,3.844,2,no,0,7,1972,47.7038,-122.352,0.88,3.844
326069027,98077,692500,3,2.5,2.42,198.198,1,yes,0,9,1997,47.772,-122.022,1.65,179.467
1245002952,98033,1200000,4,2.5,2.77,7.8,1,no,0,10,1999,47.684,-122.205,2.07,10
2770602265,98199,345000,3,2,1.43,4.2,2,no,0,7,1908,47.6462,-122.384,1.59,5
5151600120,98003,310000,4,2.5,2.66,12.672,2,no,0,8,1960,47.3334,-122.323,1.51,12.477
3365900106,98168,255000,3,1,1.44,11.33,2,no,0,7,1965,47.4742,-122.265,1.84,10.1
9542400010,98005,745000,3,1.75,2.05,11.041,1.5,no,0,9,1959,47.5968,-122.174,1.44,11.041
2925079012,98014,503000,4,2.5,2.94,156.988,2,no,2,9,1996,47.6214,-121.946,1.33,71.002
2421059036,98092,495000,3,2.5,2.577,156.816,1,no,0,8,2000,47.2935,-122.108,1.85,156.816
4136890260,98092,327000,5,2.75,2.4,8.05,1,no,0,8,1998,47.2635,-122.209,3.74,8.05
7202260330,98053,583000,4,2.5,2.66,4,2,no,0,8,2001,47.6876,-122.038,1.87,4.517
1796360870,98042,225000,3,1.75,1.46,8.372,1,no,0,7,1981,47.3683,-122.087,2.25,7.803
5634500179,98028,424500,4,1.5,1.83,6.985,1,no,0,7,1967,47.7494,-122.236,3.02,9.501
1937300193,98144,499000,4,2.5,1.97,2.601,1,no,0,7,1999,47.5949,-122.308,2.25,3.025
8701600030,98116,518000,5,1,1.59,5,2,no,0,7,1929,47.5752,-122.381,1.87,5
626400020,98077,734000,4,2.5,3.49,18.521,2,no,0,9,1990,47.7406,-122.07,1.69,18.521
2558720120,98034,487585,4,1.75,2.01,9.211,1.5,no,0,7,1977,47.7206,-122.171,1.05,8.5
2525049259,98039,2190000,4,4.5,4.24,13.162,1,no,0,10,2004,47.6193,-122.229,2.502,12.163
968000120,98011,395000,3,2,1.47,10.125,1.5,no,0,7,1962,47.7751,-122.222,2.81,10.125
4024100961,98155,346950,3,1.75,1.83,10.954,3,no,0,7,1963,47.7554,-122.306,1.71,8.624
9268200380,98117,505000,2,1,1.25,5.04,1,no,0,7,1920,47.6959,-122.365,1.4,5.04
7936500172,98136,1180000,3,2.5,1.97,23.18,1.5,no,4,8,1937,47.5495,-122.398,1.51,34.689
7852020300,98065,525000,3,2.5,2.2,4.544,1,no,0,8,2000,47.5319,-121.867,1.69,5.431
1972202187,98103,565000,3,2.5,1.87,1.058,1.5,no,0,8,2007,47.6512,-122.345,1.54,1.136
7853210050,98065,339000,3,2.5,1.45,3.748,1,no,0,7,2004,47.532,-121.85,1.81,3.748
3629980080,98029,725000,4,2.5,2.87,5.118,1,no,0,9,2006,47.5544,-121.99,1.51,4.8
7792000025,98022,340000,3,1,3.18,27.586,1,no,0,8,1969,47.1986,-121.967,1.58,27.586
9407000230,98045,240000,3,1,1.6,12.566,2,no,0,7,1971,47.4431,-121.765,1.69,10.65
5347200060,98126,280000,2,1,1.26,4.8,3,no,0,6,1947,47.5196,-122.376,1.29,2.435
408100050,98155,329950,4,1,1.36,5.9,1,no,0,7,1949,47.7512,-122.318,1.47,5.9
7225000045,98055,207100,2,1,1,4.5,2,no,0,6,1916,47.4896,-122.204,3.15,4.837
1588600045,98117,459000,2,1.75,1.17,4.887,2,no,0,6,1929,47.695,-122.366,1.979,5.441
3814900950,98092,345000,4,2.5,1.983,6.002,2,no,0,9,2012,47.3281,-122.164,2.87,4.75
1226039124,98177,529000,2,2,1.54,9.714,1,no,0,8,2008,47.7628,-122.359,2.35,8.179
1189000645,98122,650000,4,2,1.93,3.976,1,no,0,8,1914,47.6117,-122.297,1.26,4.08
5101404898,98115,592500,2,2,1.42,9.191,1,no,2,7,1928,47.6979,-122.32,0.97,6.816
8679600100,98033,465000,5,1.5,1.75,12.491,1,no,0,6,1961,47.6995,-122.174,1.57,12.473
7230400430,98059,322400,3,1.75,1.71,15.844,1,no,0,8,1964,47.4706,-122.1,2.42,20.359
6926700654,98109,7.00E+05,2,2,1.49,0.713,2,no,0,9,2014,47.6356,-122.346,0.98,1.11
930000289,98177,509007,3,1.75,1.8,7.62,1,no,0,8,1951,47.7165,-122.361,1.59,7.62
6893300350,98024,439900,2,2,1.41,12.282,2,no,0,8,1909,47.5242,-121.926,4.08,8.931
3278606110,98126,375000,3,2.5,1.58,2.407,2,no,0,8,2013,47.5455,-122.368,2.07,2.212
1635500250,98028,570000,4,2.5,2.89,5.801,1,no,0,9,2005,47.7349,-122.238,1.92,6.286
7215730310,98075,726000,5,3,2.97,10.335,1,no,0,9,2000,47.598,-122.019,1.98,10.335
4232903265,98119,614950,3,1,1.5,2.4,1,no,0,7,1900,47.6333,-122.362,2,3.6
1428001160,98053,550000,3,1.75,1.89,100.623,2,no,3,8,1978,47.6454,-121.978,1.8,50.529
1274500300,98042,2.00E+05,3,1.5,1.09,9.6,1,no,0,7,1968,47.3639,-122.109,1.5,9.62
7893203480,98198,205000,3,1.5,1.42,5,1,no,0,7,1987,47.4192,-122.33,2.58,7.5
1724079048,98024,475000,3,2.5,2.68,87.117,1,no,0,7,1989,47.5646,-121.935,1.763,87.117
6400700220,98033,450000,3,1,1.54,9.028,1,no,0,6,1968,47.6698,-122.177,2.36,9.028
3959401645,98108,355000,2,1.75,1.65,4,1,no,0,7,1947,47.5622,-122.319,2.41,4.11
2214800630,98001,239950,3,2.25,1.56,8.28,2,no,0,7,1979,47.3393,-122.259,2.11,8.12
4415600030,98166,433000,3,2.75,2,7.2,1,no,0,7,1954,47.4531,-122.352,0.89,7.2
8651402920,98042,219900,4,1.5,1.12,5.427,1,yes,0,6,1969,47.3628,-122.087,1.88,5.304
1862900160,98031,265900,3,2,1.18,7.793,1,no,0,7,1992,47.4053,-122.181,3.06,7.793
5062300280,98014,150000,3,1,0.89,6.488,1,no,0,5,1928,47.7087,-121.352,0.83,16.25
7715600070,98125,385000,3,1.75,1.56,14.288,2,no,0,6,1944,47.7183,-122.306,1.46,8.928
9578500510,98023,409950,3,2.5,2.655,5.08,1,no,0,8,2013,47.2972,-122.348,1.01,5.232
1825069031,98074,550000,4,1.75,2.41,8.447,1,no,3,8,1936,47.6499,-122.088,1.68,14.789
1397300055,98133,268500,2,1,0.79,8.424,1,no,0,6,1953,47.7511,-122.352,1.768,8.424
3530530110,98198,149900,2,1.75,1.09,1.95,2,no,0,8,1982,47.3782,-122.319,1.39,3.426
7787100210,98045,450000,4,2.25,2.12,8.267,1.5,no,0,8,1996,47.4885,-121.779,1.02,7.746
2755200110,98115,820000,3,1.75,2.16,6.272,1.5,no,0,8,1960,47.6777,-122.306,1.33,5.376
1521069070,98010,204000,3,1,1.04,7.405,1,no,0,6,1971,47.3105,-122.021,1.06,7.405
1226039103,98177,380000,4,1.5,1.68,11.123,1,no,0,7,1959,47.7565,-122.361,2.03,10.103
2921049079,98003,299000,2,1.75,1.25,34.395,2,no,0,7,1950,47.2802,-122.316,3.21,26.042
5708500208,98116,412000,2,1.5,1.24,3.873,1,no,0,6,1909,47.5752,-122.388,2,4.336
6021503830,98117,480000,4,1,2.08,5.5,1,no,0,7,1941,47.6838,-122.386,1.21,4
1952200410,98102,960000,3,2.5,2.01,6.857,1,no,0,9,1955,47.6402,-122.314,2.38,6.37
9238450430,98072,275000,3,1,0.99,9.798,1,no,0,7,1968,47.767,-122.164,2.73,9.87
2224079086,98024,520000,3,1.75,1.43,53.628,1,no,0,8,1985,47.5577,-121.891,1.81,53.628
8563010300,98008,746000,4,2.75,2.11,8.19,2,no,0,8,1966,47.6269,-122.1,1.6,8.4
7203140220,98053,389700,3,2.5,1.72,3.581,2,no,0,7,2011,47.6861,-122.013,2.52,3.6
4139440610,98006,746000,3,2.5,2.62,8.95,2,no,0,9,1992,47.5523,-122.119,2.4,8.809
6430000945,98103,665000,2,2,1.615,4.59,1,no,0,8,1906,47.6886,-122.348,3.03,4.59
4037600115,98007,415500,3,1.5,1.24,12.4,1,no,0,7,1958,47.607,-122.132,3.03,9.6
1742800030,98055,578000,4,2.5,3.14,9.225,1.5,no,2,9,1966,47.4904,-122.226,1.38,9.6
3876000120,98034,390000,5,1.75,2.25,8.97,1,no,0,7,1966,47.7217,-122.188,2.1,8.71
5589900761,98155,315000,2,1,0.77,6.731,2,yes,0,6,1943,47.7505,-122.312,1.44,9.212
1566100595,98115,3.00E+05,3,1,1.26,8.28,1,no,0,6,1946,47.7,-122.299,1.17,8.28
2228900191,98133,340000,3,1.75,1.74,10.8,1,no,0,7,1959,47.7717,-122.351,2.06,7.735
7852190320,98065,555000,4,2.5,2.87,6.776,2,yes,0,8,2004,47.539,-121.878,2.14,6.658
6929602390,98198,230000,3,1,0.88,7.5,1,no,0,7,1978,47.3837,-122.307,1.7,7.5
9201300020,98075,1520000,3,2.25,2.61,9.409,2,no,4,8,1963,47.5789,-122.076,1.32,9.156
8651430870,98042,177000,3,1,0.87,5.2,1,no,0,6,1969,47.3695,-122.081,2.15,5.2
2522059112,98042,248500,4,1.75,1.72,10.018,1,no,0,7,1960,47.3614,-122.119,4.61,10.018
4239400740,98092,192950,3,1,1.17,3.33,2,no,0,6,1969,47.3155,-122.182,1.4,3.33
7504010590,98074,790000,4,3,3.18,12.07,2,no,0,9,1976,47.6371,-122.058,1.77,12.6
5332200530,98112,1020000,5,2.5,2.35,4,1.5,no,0,9,1993,47.6265,-122.296,1.68,4
3222049024,98198,361000,3,1,1.1,4.046,2,no,4,6,1922,47.344,-122.331,1.77,7.847
2887700970,98115,637000,4,2.75,2.19,2.867,1,no,0,7,1929,47.6868,-122.308,1.71,3.8
203900460,98053,407450,3,2,1.81,10.86,2,no,0,7,1967,47.6393,-121.967,1.97,11.982
9414500200,98027,410000,4,1.75,1.79,11.875,1,no,0,7,1969,47.522,-122.047,1.23,11.76
2822069080,98038,390000,4,2.5,2.56,43.56,2,no,0,8,1989,47.3692,-122.047,2.56,10.15
7376300085,98008,530000,3,1.75,1.43,10.35,2,yes,0,7,1959,47.6353,-122.123,2.07,10.35
5452800495,98040,899100,5,2.5,2.41,15.3,3,no,0,8,1975,47.5416,-122.231,1.19,15.3
3188100105,98115,650000,4,2.5,2.11,6.82,2,no,0,7,1942,47.6882,-122.306,2.08,6.431
2781270530,98038,193000,2,1.75,0.91,2.55,2,no,0,6,2004,47.3494,-122.022,2.98,2.55
3832711040,98032,321000,5,2.75,3.03,7,1,no,0,7,1978,47.3661,-122.28,1.18,7.33
9826700697,98122,549900,3,2,1.28,0.96,1.5,no,0,9,2014,47.602,-122.311,1.87,1.173
8946700100,98092,408500,4,2.5,2.72,7.043,2,no,0,9,2003,47.3315,-122.169,1.62,6.958
8732900300,98052,685000,4,2.5,2.51,3.479,1,no,0,8,2007,47.6981,-122.099,1.45,4.171
5210200184,98115,452000,2,1.75,1.74,5.4,1,no,0,7,1946,47.6971,-122.282,3.74,5.4
7504020970,98074,660000,4,2.25,3.18,13.653,3,no,0,9,1978,47.6316,-122.05,1.29,12.35
8651611060,98074,835000,4,3.25,3.27,6.027,2,no,0,10,2001,47.6346,-122.063,3.16,6.546
5045700090,98059,480000,5,2.75,2.67,4.78,1,no,0,8,2013,47.4866,-122.155,1.78,5.38
1081330180,98059,627000,4,2.5,2.75,11.83,2,no,0,9,2014,47.4698,-122.121,1.98,11.83
1775800420,98072,474000,4,2.25,1.96,14.834,1,no,0,8,1976,47.7434,-122.095,1.59,15
4036800900,98008,447000,3,1,1.31,7,1,no,0,7,1958,47.6019,-122.123,1.55,7.3
4310702775,98103,280000,2,1.5,0.8,1.196,2,no,0,8,2003,47.6972,-122.341,1.46,1.087
3388100020,98168,225000,3,1.5,1.66,7.221,1,yes,0,7,1962,47.4962,-122.32,3.27,8.083
3558910490,98034,450000,4,1.75,1.98,7.35,1,no,0,7,1973,47.7088,-122.202,3.73,7.92
629811340,98074,770000,4,3,2.8,9.127,2,no,0,9,1999,47.6123,-122.007,3.99,8.165
3630120330,98029,630000,2,2.5,2.29,3.507,1.5,no,0,9,2005,47.5545,-122.002,1.46,3.64
9274201807,98116,580000,3,2.5,1.59,1.937,1,no,0,8,2004,47.5903,-122.388,1.34,2.022
5288200070,98126,450000,3,1,1.45,3.35,1,no,0,7,1919,47.5607,-122.378,1.88,4.255
3223049131,98148,270000,4,2.5,2.49,11.65,1,no,0,7,1990,47.4416,-122.332,1.15,10.495
1126049103,98028,415000,3,1.5,1.86,9.003,1.5,no,0,7,1955,47.7624,-122.26,1.96,11.574
5100401414,98115,490000,2,1,0.88,6.38,1,no,0,7,1938,47.6924,-122.322,1.83,6.38
4326000190,98034,370000,4,1,1.54,9.541,1,no,0,7,1961,47.7104,-122.213,2,9.541
263000006,98103,375000,3,2.5,1.53,1.131,2,no,0,8,2009,47.6993,-122.346,3.03,1.445
1865820370,98042,166600,3,1.75,1.15,8.69,1,no,0,7,1977,47.3729,-122.115,1.73,7.04
8129700085,98103,597000,4,2.5,2.28,2.432,3,no,0,8,1921,47.6605,-122.355,1.24,2.099
9290850800,98052,965000,4,2.5,4.07,57.587,1.5,no,0,10,1989,47.6908,-122.052,1.43,35.96
2223089048,98045,356000,4,2,2.02,48.693,2,no,0,7,1949,47.4646,-121.759,1.5,34.9
4326000220,98034,321000,3,1,1.29,9.526,1,no,0,7,1961,47.7111,-122.213,1.17,9.508
5364200695,98105,1080000,4,2.75,2.64,5,1,no,0,9,1943,47.6619,-122.275,1.96,5
7575600430,98003,240000,3,2.5,1.62,5.25,1,no,0,8,1987,47.3538,-122.301,2.39,5.25
8682211030,98053,391265,3,2,1.44,3.9,2,no,0,8,2002,47.7022,-122.021,2.06,3.9
1555200180,98032,225000,4,1,1.41,7,3,no,0,7,1963,47.3767,-122.287,1.88,7
1423069063,98027,464950,4,2.5,2.23,64.438,2,yes,0,7,1978,47.4754,-122.007,1.58,71.002
3407700012,98072,1080000,4,3.5,3.74,41.458,1,no,2,11,2000,47.7375,-122.139,2.43,38.325
2801910100,98052,754842,3,2.5,2.93,5.641,1,no,0,8,2013,47.71,-122.113,2.18,5.641
6430500293,98103,395000,2,1.5,1.01,3.06,1,no,0,7,1918,47.6897,-122.354,2.06,4.08
3905081520,98029,625000,4,2.75,2.39,6.979,1,no,0,8,1993,47.5703,-121.996,1.3,6.321
104550740,98023,299000,3,2.5,2.45,7.062,1,no,0,8,1993,47.3061,-122.36,1.68,7.2
5282200015,98115,525000,5,3,2.75,3.8,1,no,0,7,1926,47.6845,-122.313,1.63,3.8
4036800015,98008,465000,4,1.75,1.73,11.7,1,no,0,7,1956,47.6031,-122.13,2.98,7.82
9324800025,98125,325500,3,1.5,1.54,8.11,2,no,0,7,1959,47.7329,-122.291,2.31,8.11
832700240,98133,325000,3,1.5,1.27,1.067,1,no,0,8,2009,47.7236,-122.353,1.59,1.118
6402700110,98033,585000,4,2,2.4,12.753,1,yes,0,7,1962,47.6947,-122.177,1.24,12.06
5072300210,98166,440000,3,1.75,2,9.9,2,no,2,8,1957,47.4436,-122.339,1.2,10.2
7010700936,98199,799000,3,2.5,2.86,4.442,3,no,0,8,2000,47.661,-122.396,2.06,4.4
1370802650,98199,605000,3,2,2.66,4.5,1,no,0,7,1922,47.6391,-122.403,1.18,5
328000160,98115,1400000,5,3.75,3.7,7.92,1,no,4,9,1983,47.6865,-122.266,1.24,6.36
720079001,98022,667000,3,1.75,3.32,478.288,3,no,3,8,1933,47.2407,-121.953,1.91,217.8
7905200365,98116,550000,3,1.75,1.36,5.85,2,no,0,7,1938,47.5711,-122.391,1.97,5.85
625069064,98053,625000,3,2.25,2.57,47.48,1,no,0,9,1979,47.6854,-122.079,1.68,106.722
4027701275,98028,230000,3,1,1.24,6.195,3,no,0,6,1948,47.7681,-122.266,2.37,11.08
475000176,98107,436000,3,2.5,1.15,1.193,1,no,0,8,2006,47.6684,-122.365,1.56,1.64
1383800015,98107,524000,3,2.25,1.37,1.007,1,no,0,8,2009,47.6682,-122.361,1.37,1.635
4067600275,98010,630000,3,1,1.36,13,1,yes,0,6,1945,47.3359,-122.033,1.45,19.65
8673400061,98107,382000,2,1.5,1.07,0.877,1,no,0,8,2005,47.6699,-122.393,2.11,1.193
8892900210,98002,236000,3,1.75,1.33,6.301,1,no,0,7,1998,47.3411,-122.219,2.95,6.144
8944460170,98030,368000,4,2.5,2.689,5.724,2,no,0,9,2006,47.3799,-122.184,2.79,5.7
2297400020,98034,392000,3,2.25,1.79,7.125,2,no,0,7,1974,47.7184,-122.226,1.9,7.95
452001570,98107,576250,2,1.75,1.53,5,2,no,0,7,1989,47.6755,-122.37,5.34,5
1313000650,98052,620000,4,2.25,2.21,10.039,1,no,0,8,1967,47.634,-122.101,1.44,10.965
7129302185,98118,290000,2,1,0.95,5.65,1,no,0,6,1943,47.5149,-122.257,2.005,5.65
5424100030,98030,327555,3,2.5,2.329,5.72,1,no,0,8,2010,47.362,-122.2,1.24,5.72
9551201155,98103,925000,3,3.25,2.61,4.5,1,no,0,9,1909,47.6701,-122.339,1.65,4.5
4330600360,98166,142500,4,0.75,1.44,13.3,1,no,0,6,1948,47.4761,-122.337,2.55,11.1
9265700005,98177,395000,3,1.75,1.74,6.22,1,no,0,6,1954,47.762,-122.362,2.06,8.418
2113700335,98106,316500,3,1.75,1.46,6.36,1,no,2,7,1979,47.5311,-122.353,3.02,4.24
3226079091,98014,755000,3,2.5,3.68,203.86,3,no,0,9,1994,47.6903,-121.929,2.88,144.183
1423400160,98058,230000,2,1,1.08,9.435,2,no,0,6,1958,47.459,-122.181,1.5,9.21
3629920300,98029,425000,3,2.25,1.26,3,1,no,0,7,2003,47.5454,-121.997,2.97,3.042
3124089060,98065,282000,3,1,1.25,13.503,1,no,0,6,1931,47.526,-121.829,1.83,13.503
4305600250,98059,540000,4,2.5,3,5.471,2,no,0,8,2013,47.4797,-122.126,1.96,5.471
3630000130,98029,430000,3,2.25,1.47,1.703,1.5,no,0,8,2005,47.5478,-121.999,2.84,1.107
7788000100,98056,393000,4,1.75,1.79,11.801,2,no,0,8,1974,47.5172,-122.17,1.79,12.988
2523089025,98045,1080000,3,3,4.02,435.6,1.5,no,2,10,1999,47.4418,-121.731,1.569,283.14
5100403806,98125,467000,3,2.5,1.425,1.179,3,no,0,8,2008,47.6963,-122.318,1.34,1.253
2426049154,98034,412500,3,1.75,1.66,10.716,2,no,0,7,1988,47.7326,-122.234,1.86,7.626
625049359,98103,515000,3,2.25,1.3,1.18,1,no,0,8,2008,47.6871,-122.339,3.65,1.174
7010700245,98199,565000,5,2.25,2.13,4.36,2,no,2,8,1959,47.6586,-122.395,1.54,5
7012200215,98119,795000,3,3.25,2.26,3.727,2,no,0,8,2003,47.6422,-122.361,2.17,4.8
2126059048,98034,294000,3,1,1.25,9.427,2,no,0,6,1931,47.7254,-122.175,1.74,8.25
3352400330,98178,216000,2,1,1.81,10.36,2,no,0,6,1946,47.5039,-122.266,1.22,10.36
6163900301,98155,425000,4,1,1.48,8.321,1,yes,0,7,1953,47.7629,-122.318,2.08,8.502
8732000390,98031,246500,3,1.5,1.27,11.6,2,no,0,7,1964,47.4075,-122.196,2.29,9.945
6669150790,98031,265000,3,2.25,1.84,6.75,1,no,0,7,1980,47.4075,-122.172,1.83,7.004
3585900495,98177,1250000,3,2.5,3.67,18.505,1,no,4,10,1983,47.7588,-122.376,2.63,20
1313000220,98052,675000,5,3,3.41,9.6,1.5,no,0,8,1968,47.6358,-122.103,1.53,9.679
2212250080,98006,592100,4,2.75,2.31,7.851,2,no,0,8,1989,47.5473,-122.187,1.44,7.359
4389201241,98004,1950000,4,4,4.69,6.9,1,no,0,11,2001,47.6165,-122.216,2.84,11.24
425069104,98053,715000,3,2.5,2.41,46.609,2,no,0,9,1989,47.6789,-122.048,2.03,40.072
2346200050,98006,760369,5,2.5,2.87,4.712,1,yes,0,9,2014,47.5463,-122.182,1.32,6.768
7936000429,98136,1010000,4,3.5,3.51,7.2,1,no,0,9,2009,47.5537,-122.398,2.47,6.2
5318101565,98112,1630000,4,3.25,2.98,3.6,2,no,0,9,1999,47.6352,-122.284,1.26,4.8
1257202215,98103,810000,4,1.75,1.76,4.08,2,no,0,8,1906,47.675,-122.331,2.51,6.12
9323610110,98006,710000,4,2.5,2.87,11.304,1,no,0,9,1980,47.5547,-122.154,1.7,9.94
7384500110,98116,685000,3,2.5,3.45,8,2,no,0,8,1927,47.5605,-122.402,2.24,6.135
8691360380,98075,865000,4,2.5,3.56,13.981,2,no,0,10,2000,47.6002,-121.98,2.61,13.624
1644500050,98056,875000,6,3.5,4.43,11.453,1.5,no,0,9,2001,47.5156,-122.204,1.6,5.661
795001600,98168,340000,3,1,1.71,10.19,2.5,no,0,6,1949,47.506,-122.331,1.71,6.251
4331000265,98166,167000,3,2,1.52,7.456,1.5,no,0,7,1949,47.4745,-122.343,1.95,8.464
5104540240,98038,609900,4,2.5,3.19,7.399,1,no,0,10,2006,47.3558,-122.004,1.8,7.323
1223089077,98045,718000,3,1.75,4.06,136.29,2,no,0,8,1995,47.4843,-121.719,1.32,51.836
7831800395,98106,312500,2,1,0.88,6.345,2,no,0,7,1919,47.5341,-122.358,2.96,6.345
1656600280,98059,655000,4,2.5,3.11,24.466,1.5,no,0,9,1997,47.4898,-122.127,2.28,22.185
3028200100,98168,216000,2,1,0.86,9,1,no,0,6,1942,47.4801,-122.315,1.44,9.975
5101407305,98125,319000,2,1,0.75,6.38,1,no,0,7,1949,47.7033,-122.308,1.51,6.495
8682260610,98053,572000,2,2,1.87,5.143,1,no,0,8,2005,47.7142,-122.033,2.11,5.143
525069133,98053,780000,4,3.25,3.9,40.962,1,no,0,10,1991,47.683,-122.063,1.45,11.775
1917300105,98022,216500,3,1,1.17,9,1,no,0,6,1918,47.2109,-121.987,2.09,8.16
2475201070,98055,259000,3,1.75,1.24,4,2,no,0,7,1986,47.4728,-122.191,1.29,4.586
1370803460,98199,1340000,3,3,2.96,5.5,2,no,2,10,1937,47.6356,-122.402,1.63,5.876
3679400503,98108,330000,3,1.75,1.3,0.958,1,no,0,7,2011,47.5677,-122.314,2.09,1.254
104500730,98023,115000,3,1.75,1.08,7.942,1,no,0,7,1981,47.3141,-122.355,2.55,8.244
2893000280,98031,216600,3,1.75,2.2,7.7,1,no,0,7,1975,47.4119,-122.181,1.36,7.36
123039570,98146,485000,4,2.25,1.9,7.2,3.5,no,0,8,1977,47.5033,-122.372,1.62,8.008
7215720160,98075,9.00E+05,3,2.5,3.4,16.603,1.5,no,0,10,2000,47.6012,-122.023,2.39,12.601
8651441520,98042,220000,3,1,0.82,5.2,2,no,0,6,1977,47.363,-122.094,1.51,5.2
